,Attack,Attacker_Level,Power,Defense,Defender_Level,Damage
2815,59.0,77.0,170.0,185.0,7.0,355
2816,59.0,77.0,170.0,185.0,28.0,100
2817,59.0,77.0,170.0,185.0,49.0,59
2818,59.0,77.0,170.0,185.0,77.0,39
2819,59.0,77.0,170.0,185.0,98.0,31
2820,59.0,77.0,170.0,239.0,7.0,281
2821,59.0,77.0,170.0,239.0,28.0,79
2822,59.0,77.0,170.0,239.0,49.0,46
2823,59.0,77.0,170.0,239.0,77.0,30
2824,59.0,77.0,170.0,239.0,98.0,24
2825,59.0,77.0,190.0,5.0,7.0,2370
2826,59.0,77.0,190.0,5.0,28.0,1694
2827,59.0,77.0,190.0,5.0,49.0,1318
2828,59.0,77.0,190.0,5.0,77.0,989
2829,59.0,77.0,190.0,5.0,98.0,848
2830,59.0,77.0,190.0,59.0,7.0,913
2831,59.0,77.0,190.0,59.0,28.0,314
2832,59.0,77.0,190.0,59.0,49.0,193
2833,59.0,77.0,190.0,59.0,77.0,127
2834,59.0,77.0,190.0,59.0,98.0,101
2835,59.0,77.0,190.0,113.0,7.0,594
2836,59.0,77.0,190.0,113.0,28.0,176
2837,59.0,77.0,190.0,113.0,49.0,105
2838,59.0,77.0,190.0,113.0,77.0,68
2839,59.0,77.0,190.0,113.0,98.0,54
2840,59.0,77.0,190.0,185.0,7.0,397
2841,59.0,77.0,190.0,185.0,28.0,112
2842,59.0,77.0,190.0,185.0,49.0,66
2843,59.0,77.0,190.0,185.0,77.0,43
2844,59.0,77.0,190.0,185.0,98.0,34
2845,59.0,77.0,190.0,239.0,7.0,314
2846,59.0,77.0,190.0,239.0,28.0,88
2847,59.0,77.0,190.0,239.0,49.0,52
2848,59.0,77.0,190.0,239.0,77.0,34
2849,59.0,77.0,190.0,239.0,98.0,27
2850,59.0,77.0,210.0,5.0,7.0,2619
2851,59.0,77.0,210.0,5.0,28.0,1872
2852,59.0,77.0,210.0,5.0,49.0,1456
2853,59.0,77.0,210.0,5.0,77.0,1093
2854,59.0,77.0,210.0,5.0,98.0,937
2855,59.0,77.0,210.0,59.0,7.0,1009
2856,59.0,77.0,210.0,59.0,28.0,346
2857,59.0,77.0,210.0,59.0,49.0,213
2858,59.0,77.0,210.0,59.0,77.0,140
2859,59.0,77.0,210.0,59.0,98.0,111
2860,59.0,77.0,210.0,113.0,7.0,656
2861,59.0,77.0,210.0,113.0,28.0,194
2862,59.0,77.0,210.0,113.0,49.0,116
2863,59.0,77.0,210.0,113.0,77.0,75
2864,59.0,77.0,210.0,113.0,98.0,60
2865,59.0,77.0,210.0,185.0,7.0,438
2866,59.0,77.0,210.0,185.0,28.0,123
2867,59.0,77.0,210.0,185.0,49.0,72
2868,59.0,77.0,210.0,185.0,77.0,47
2869,59.0,77.0,210.0,185.0,98.0,38
2870,59.0,77.0,210.0,239.0,7.0,346
2871,59.0,77.0,210.0,239.0,28.0,97
2872,59.0,77.0,210.0,239.0,49.0,57
2873,59.0,77.0,210.0,239.0,77.0,37
2874,59.0,77.0,210.0,239.0,98.0,30
2875,59.0,77.0,230.0,5.0,7.0,2869
2876,59.0,77.0,230.0,5.0,28.0,2050
2877,59.0,77.0,230.0,5.0,49.0,1595
2878,59.0,77.0,230.0,5.0,77.0,1196
2879,59.0,77.0,230.0,5.0,98.0,1026
2880,59.0,77.0,230.0,59.0,7.0,1105
2881,59.0,77.0,230.0,59.0,28.0,379
2882,59.0,77.0,230.0,59.0,49.0,233
2883,59.0,77.0,230.0,59.0,77.0,153
2884,59.0,77.0,230.0,59.0,98.0,121
2885,59.0,77.0,230.0,113.0,7.0,719
2886,59.0,77.0,230.0,113.0,28.0,213
2887,59.0,77.0,230.0,113.0,49.0,127
2888,59.0,77.0,230.0,113.0,77.0,82
2889,59.0,77.0,230.0,113.0,98.0,65
2890,59.0,77.0,230.0,185.0,7.0,480
2891,59.0,77.0,230.0,185.0,28.0,135
2892,59.0,77.0,230.0,185.0,49.0,79
2893,59.0,77.0,230.0,185.0,77.0,52
2894,59.0,77.0,230.0,185.0,98.0,41
2895,59.0,77.0,230.0,239.0,7.0,379
2896,59.0,77.0,230.0,239.0,28.0,106
2897,59.0,77.0,230.0,239.0,49.0,62
2898,59.0,77.0,230.0,239.0,77.0,40
2899,59.0,77.0,230.0,239.0,98.0,32
2900,59.0,77.0,250.0,5.0,7.0,3118
2901,59.0,77.0,250.0,5.0,28.0,2228
2902,59.0,77.0,250.0,5.0,49.0,1733
2903,59.0,77.0,250.0,5.0,77.0,1300
2904,59.0,77.0,250.0,5.0,98.0,1115
2905,59.0,77.0,250.0,59.0,7.0,1200
2906,59.0,77.0,250.0,59.0,28.0,412
2907,59.0,77.0,250.0,59.0,49.0,253
2908,59.0,77.0,250.0,59.0,77.0,166
2909,59.0,77.0,250.0,59.0,98.0,132
2910,59.0,77.0,250.0,113.0,7.0,781
2911,59.0,77.0,250.0,113.0,28.0,231
2912,59.0,77.0,250.0,113.0,49.0,137
2913,59.0,77.0,250.0,113.0,77.0,89
2914,59.0,77.0,250.0,113.0,98.0,71
2915,59.0,77.0,250.0,185.0,7.0,521
2916,59.0,77.0,250.0,185.0,28.0,146
2917,59.0,77.0,250.0,185.0,49.0,86
2918,59.0,77.0,250.0,185.0,77.0,56
2919,59.0,77.0,250.0,185.0,98.0,44
2920,59.0,77.0,250.0,239.0,7.0,412
2921,59.0,77.0,250.0,239.0,28.0,115
2922,59.0,77.0,250.0,239.0,49.0,67
2923,59.0,77.0,250.0,239.0,77.0,44
2924,59.0,77.0,250.0,239.0,98.0,35
2925,59.0,98.0,10.0,5.0,7.0,200
2926,59.0,98.0,10.0,5.0,28.0,143
2927,59.0,98.0,10.0,5.0,49.0,112
2928,59.0,98.0,10.0,5.0,77.0,84
2929,59.0,98.0,10.0,5.0,98.0,73
2930,59.0,98.0,10.0,59.0,7.0,78
2931,59.0,98.0,10.0,59.0,28.0,28
2932,59.0,98.0,10.0,59.0,49.0,18
2933,59.0,98.0,10.0,59.0,77.0,12
2934,59.0,98.0,10.0,59.0,98.0,10
2935,59.0,98.0,10.0,113.0,7.0,51
2936,59.0,98.0,10.0,113.0,28.0,17
2937,59.0,98.0,10.0,113.0,49.0,11
2938,59.0,98.0,10.0,113.0,77.0,8
2939,59.0,98.0,10.0,113.0,98.0,6
2940,59.0,98.0,10.0,185.0,7.0,35
2941,59.0,98.0,10.0,185.0,28.0,11
2942,59.0,98.0,10.0,185.0,49.0,7
2943,59.0,98.0,10.0,185.0,77.0,5
2944,59.0,98.0,10.0,185.0,98.0,5
2945,59.0,98.0,10.0,239.0,7.0,28
2946,59.0,98.0,10.0,239.0,28.0,9
2947,59.0,98.0,10.0,239.0,49.0,6
2948,59.0,98.0,10.0,239.0,77.0,5
2949,59.0,98.0,10.0,239.0,98.0,4
2950,59.0,98.0,30.0,5.0,7.0,595
2951,59.0,98.0,30.0,5.0,28.0,426
2952,59.0,98.0,30.0,5.0,49.0,332
2953,59.0,98.0,30.0,5.0,77.0,249
2954,59.0,98.0,30.0,5.0,98.0,214
2955,59.0,98.0,30.0,59.0,7.0,230
2956,59.0,98.0,30.0,59.0,28.0,80
2957,59.0,98.0,30.0,59.0,49.0,50
2958,59.0,98.0,30.0,59.0,77.0,33
2959,59.0,98.0,30.0,59.0,98.0,27
2960,59.0,98.0,30.0,113.0,7.0,150
2961,59.0,98.0,30.0,113.0,28.0,46
2962,59.0,98.0,30.0,113.0,49.0,28
2963,59.0,98.0,30.0,113.0,77.0,19
2964,59.0,98.0,30.0,113.0,98.0,15
2965,59.0,98.0,30.0,185.0,7.0,101
2966,59.0,98.0,30.0,185.0,28.0,29
2967,59.0,98.0,30.0,185.0,49.0,18
2968,59.0,98.0,30.0,185.0,77.0,12
2969,59.0,98.0,30.0,185.0,98.0,10
2970,59.0,98.0,30.0,239.0,7.0,80
2971,59.0,98.0,30.0,239.0,28.0,23
2972,59.0,98.0,30.0,239.0,49.0,14
2973,59.0,98.0,30.0,239.0,77.0,10
2974,59.0,98.0,30.0,239.0,98.0,8
2975,59.0,98.0,50.0,5.0,7.0,991
2976,59.0,98.0,50.0,5.0,28.0,708
2977,59.0,98.0,50.0,5.0,49.0,551
2978,59.0,98.0,50.0,5.0,77.0,414
2979,59.0,98.0,50.0,5.0,98.0,355
2980,59.0,98.0,50.0,59.0,7.0,382
2981,59.0,98.0,50.0,59.0,28.0,132
2982,59.0,98.0,50.0,59.0,49.0,82
2983,59.0,98.0,50.0,59.0,77.0,54
2984,59.0,98.0,50.0,59.0,98.0,43
2985,59.0,98.0,50.0,113.0,7.0,249
2986,59.0,98.0,50.0,113.0,28.0,75
2987,59.0,98.0,50.0,113.0,49.0,45
2988,59.0,98.0,50.0,113.0,77.0,30
2989,59.0,98.0,50.0,113.0,98.0,24
2990,59.0,98.0,50.0,185.0,7.0,167
2991,59.0,98.0,50.0,185.0,28.0,48
2992,59.0,98.0,50.0,185.0,49.0,29
2993,59.0,98.0,50.0,185.0,77.0,19
2994,59.0,98.0,50.0,185.0,98.0,15
2995,59.0,98.0,50.0,239.0,7.0,132
2996,59.0,98.0,50.0,239.0,28.0,38
2997,59.0,98.0,50.0,239.0,49.0,23
2998,59.0,98.0,50.0,239.0,77.0,15
2999,59.0,98.0,50.0,239.0,98.0,12
3000,59.0,98.0,70.0,5.0,7.0,1386
3001,59.0,98.0,70.0,5.0,28.0,991
3002,59.0,98.0,70.0,5.0,49.0,771
3003,59.0,98.0,70.0,5.0,77.0,579
3004,59.0,98.0,70.0,5.0,98.0,496
3005,59.0,98.0,70.0,59.0,7.0,534
3006,59.0,98.0,70.0,59.0,28.0,184
3007,59.0,98.0,70.0,59.0,49.0,114
3008,59.0,98.0,70.0,59.0,77.0,75
3009,59.0,98.0,70.0,59.0,98.0,60
3010,59.0,98.0,70.0,113.0,7.0,348
3011,59.0,98.0,70.0,113.0,28.0,104
3012,59.0,98.0,70.0,113.0,49.0,62
3013,59.0,98.0,70.0,113.0,77.0,41
3014,59.0,98.0,70.0,113.0,98.0,33
3015,59.0,98.0,70.0,185.0,7.0,233
3016,59.0,98.0,70.0,185.0,28.0,66
3017,59.0,98.0,70.0,185.0,49.0,39
3018,59.0,98.0,70.0,185.0,77.0,26
3019,59.0,98.0,70.0,185.0,98.0,21
3020,59.0,98.0,70.0,239.0,7.0,184
3021,59.0,98.0,70.0,239.0,28.0,52
3022,59.0,98.0,70.0,239.0,49.0,31
3023,59.0,98.0,70.0,239.0,77.0,21
3024,59.0,98.0,70.0,239.0,98.0,17
3025,59.0,98.0,90.0,5.0,7.0,1782
3026,59.0,98.0,90.0,5.0,28.0,1273
3027,59.0,98.0,90.0,5.0,49.0,991
3028,59.0,98.0,90.0,5.0,77.0,744
3029,59.0,98.0,90.0,5.0,98.0,638
3030,59.0,98.0,90.0,59.0,7.0,687
3031,59.0,98.0,90.0,59.0,28.0,236
3032,59.0,98.0,90.0,59.0,49.0,146
3033,59.0,98.0,90.0,59.0,77.0,96
3034,59.0,98.0,90.0,59.0,98.0,76
3035,59.0,98.0,90.0,113.0,7.0,447
3036,59.0,98.0,90.0,113.0,28.0,133
3037,59.0,98.0,90.0,113.0,49.0,79
3038,59.0,98.0,90.0,113.0,77.0,52
3039,59.0,98.0,90.0,113.0,98.0,41
3040,59.0,98.0,90.0,185.0,7.0,299
3041,59.0,98.0,90.0,185.0,28.0,84
3042,59.0,98.0,90.0,185.0,49.0,50
3043,59.0,98.0,90.0,185.0,77.0,33
3044,59.0,98.0,90.0,185.0,98.0,26
3045,59.0,98.0,90.0,239.0,7.0,236
3046,59.0,98.0,90.0,239.0,28.0,66
3047,59.0,98.0,90.0,239.0,49.0,39
3048,59.0,98.0,90.0,239.0,77.0,26
3049,59.0,98.0,90.0,239.0,98.0,21
3050,59.0,98.0,110.0,5.0,7.0,2177
3051,59.0,98.0,110.0,5.0,28.0,1556
3052,59.0,98.0,110.0,5.0,49.0,1211
3053,59.0,98.0,110.0,5.0,77.0,908
3054,59.0,98.0,110.0,5.0,98.0,779
3055,59.0,98.0,110.0,59.0,7.0,839
3056,59.0,98.0,110.0,59.0,28.0,288
3057,59.0,98.0,110.0,59.0,49.0,177
3058,59.0,98.0,110.0,59.0,77.0,116
3059,59.0,98.0,110.0,59.0,98.0,93
3060,59.0,98.0,110.0,113.0,7.0,546
3061,59.0,98.0,110.0,113.0,28.0,162
3062,59.0,98.0,110.0,113.0,49.0,97
3063,59.0,98.0,110.0,113.0,77.0,63
3064,59.0,98.0,110.0,113.0,98.0,50
3065,59.0,98.0,110.0,185.0,7.0,365
3066,59.0,98.0,110.0,185.0,28.0,103
3067,59.0,98.0,110.0,185.0,49.0,60
3068,59.0,98.0,110.0,185.0,77.0,40
3069,59.0,98.0,110.0,185.0,98.0,32
3070,59.0,98.0,110.0,239.0,7.0,288
3071,59.0,98.0,110.0,239.0,28.0,81
3072,59.0,98.0,110.0,239.0,49.0,48
3073,59.0,98.0,110.0,239.0,77.0,31
3074,59.0,98.0,110.0,239.0,98.0,25
3075,59.0,98.0,130.0,5.0,7.0,2573
3076,59.0,98.0,130.0,5.0,28.0,1838
3077,59.0,98.0,130.0,5.0,49.0,1430
3078,59.0,98.0,130.0,5.0,77.0,1073
3079,59.0,98.0,130.0,5.0,98.0,920
3080,59.0,98.0,130.0,59.0,7.0,991
3081,59.0,98.0,130.0,59.0,28.0,340
3082,59.0,98.0,130.0,59.0,49.0,209
3083,59.0,98.0,130.0,59.0,77.0,137
3084,59.0,98.0,130.0,59.0,98.0,109
3085,59.0,98.0,130.0,113.0,7.0,645
3086,59.0,98.0,130.0,113.0,28.0,191
3087,59.0,98.0,130.0,113.0,49.0,114
3088,59.0,98.0,130.0,113.0,77.0,74
3089,59.0,98.0,130.0,113.0,98.0,59
3090,59.0,98.0,130.0,185.0,7.0,430
3091,59.0,98.0,130.0,185.0,28.0,121
3092,59.0,98.0,130.0,185.0,49.0,71
3093,59.0,98.0,130.0,185.0,77.0,46
3094,59.0,98.0,130.0,185.0,98.0,37
3095,59.0,98.0,130.0,239.0,7.0,340
3096,59.0,98.0,130.0,239.0,28.0,95
3097,59.0,98.0,130.0,239.0,49.0,56
3098,59.0,98.0,130.0,239.0,77.0,36
3099,59.0,98.0,130.0,239.0,98.0,29
3100,59.0,98.0,150.0,5.0,7.0,2968
3101,59.0,98.0,150.0,5.0,28.0,2121
3102,59.0,98.0,150.0,5.0,49.0,1650
3103,59.0,98.0,150.0,5.0,77.0,1238
3104,59.0,98.0,150.0,5.0,98.0,1061
3105,59.0,98.0,150.0,59.0,7.0,1143
3106,59.0,98.0,150.0,59.0,28.0,392
3107,59.0,98.0,150.0,59.0,49.0,241
3108,59.0,98.0,150.0,59.0,77.0,158
3109,59.0,98.0,150.0,59.0,98.0,126
3110,59.0,98.0,150.0,113.0,7.0,744
3111,59.0,98.0,150.0,113.0,28.0,220
3112,59.0,98.0,150.0,113.0,49.0,131
3113,59.0,98.0,150.0,113.0,77.0,85
3114,59.0,98.0,150.0,113.0,98.0,68
3115,59.0,98.0,150.0,185.0,7.0,496
3116,59.0,98.0,150.0,185.0,28.0,139
3117,59.0,98.0,150.0,185.0,49.0,82
3118,59.0,98.0,150.0,185.0,77.0,53
3119,59.0,98.0,150.0,185.0,98.0,42
3120,59.0,98.0,150.0,239.0,7.0,392
3121,59.0,98.0,150.0,239.0,28.0,109
3122,59.0,98.0,150.0,239.0,49.0,64
3123,59.0,98.0,150.0,239.0,77.0,42
3124,59.0,98.0,150.0,239.0,98.0,33
3125,59.0,98.0,170.0,5.0,7.0,3364
3126,59.0,98.0,170.0,5.0,28.0,2403
3127,59.0,98.0,170.0,5.0,49.0,1870
3128,59.0,98.0,170.0,5.0,77.0,1403
3129,59.0,98.0,170.0,5.0,98.0,1203
3130,59.0,98.0,170.0,59.0,7.0,1295
3131,59.0,98.0,170.0,59.0,28.0,444
3132,59.0,98.0,170.0,59.0,49.0,273
3133,59.0,98.0,170.0,59.0,77.0,179
3134,59.0,98.0,170.0,59.0,98.0,142
3135,59.0,98.0,170.0,113.0,7.0,842
3136,59.0,98.0,170.0,113.0,28.0,249
3137,59.0,98.0,170.0,113.0,49.0,148
3138,59.0,98.0,170.0,113.0,77.0,96
3139,59.0,98.0,170.0,113.0,98.0,76
3140,59.0,98.0,170.0,185.0,7.0,562
3141,59.0,98.0,170.0,185.0,28.0,158
3142,59.0,98.0,170.0,185.0,49.0,92
3143,59.0,98.0,170.0,185.0,77.0,60
3144,59.0,98.0,170.0,185.0,98.0,48
3145,59.0,98.0,170.0,239.0,7.0,444
3146,59.0,98.0,170.0,239.0,28.0,124
3147,59.0,98.0,170.0,239.0,49.0,72
3148,59.0,98.0,170.0,239.0,77.0,47
3149,59.0,98.0,170.0,239.0,98.0,38
3150,59.0,98.0,190.0,5.0,7.0,3759
3151,59.0,98.0,190.0,5.0,28.0,2686
3152,59.0,98.0,190.0,5.0,49.0,2089
3153,59.0,98.0,190.0,5.0,77.0,1568
3154,59.0,98.0,190.0,5.0,98.0,1344
3155,59.0,98.0,190.0,59.0,7.0,1447
3156,59.0,98.0,190.0,59.0,28.0,496
3157,59.0,98.0,190.0,59.0,49.0,305
3158,59.0,98.0,190.0,59.0,77.0,200
3159,59.0,98.0,190.0,59.0,98.0,159
3160,59.0,98.0,190.0,113.0,7.0,941
3161,59.0,98.0,190.0,113.0,28.0,278
3162,59.0,98.0,190.0,113.0,49.0,165
3163,59.0,98.0,190.0,113.0,77.0,107
3164,59.0,98.0,190.0,113.0,98.0,85
3165,59.0,98.0,190.0,185.0,7.0,628
3166,59.0,98.0,190.0,185.0,28.0,176
3167,59.0,98.0,190.0,185.0,49.0,103
3168,59.0,98.0,190.0,185.0,77.0,67
3169,59.0,98.0,190.0,185.0,98.0,53
3170,59.0,98.0,190.0,239.0,7.0,496
3171,59.0,98.0,190.0,239.0,28.0,138
3172,59.0,98.0,190.0,239.0,49.0,81
3173,59.0,98.0,190.0,239.0,77.0,52
3174,59.0,98.0,190.0,239.0,98.0,42
3175,59.0,98.0,210.0,5.0,7.0,4155
3176,59.0,98.0,210.0,5.0,28.0,2968
3177,59.0,98.0,210.0,5.0,49.0,2309
3178,59.0,98.0,210.0,5.0,77.0,1732
3179,59.0,98.0,210.0,5.0,98.0,1485
3180,59.0,98.0,210.0,59.0,7.0,1599
3181,59.0,98.0,210.0,59.0,28.0,548
3182,59.0,98.0,210.0,59.0,49.0,337
3183,59.0,98.0,210.0,59.0,77.0,221
3184,59.0,98.0,210.0,59.0,98.0,175
3185,59.0,98.0,210.0,113.0,7.0,1040
3186,59.0,98.0,210.0,113.0,28.0,307
3187,59.0,98.0,210.0,113.0,49.0,183
3188,59.0,98.0,210.0,113.0,77.0,118
3189,59.0,98.0,210.0,113.0,98.0,94
3190,59.0,98.0,210.0,185.0,7.0,694
3191,59.0,98.0,210.0,185.0,28.0,194
3192,59.0,98.0,210.0,185.0,49.0,114
3193,59.0,98.0,210.0,185.0,77.0,74
3194,59.0,98.0,210.0,185.0,98.0,59
3195,59.0,98.0,210.0,239.0,7.0,548
3196,59.0,98.0,210.0,239.0,28.0,152
3197,59.0,98.0,210.0,239.0,49.0,89
3198,59.0,98.0,210.0,239.0,77.0,58
3199,59.0,98.0,210.0,239.0,98.0,46
3200,59.0,98.0,230.0,5.0,7.0,4550
3201,59.0,98.0,230.0,5.0,28.0,3251
3202,59.0,98.0,230.0,5.0,49.0,2529
3203,59.0,98.0,230.0,5.0,77.0,1897
3204,59.0,98.0,230.0,5.0,98.0,1626
3205,59.0,98.0,230.0,59.0,7.0,1751
3206,59.0,98.0,230.0,59.0,28.0,600
3207,59.0,98.0,230.0,59.0,49.0,369
3208,59.0,98.0,230.0,59.0,77.0,241
3209,59.0,98.0,230.0,59.0,98.0,192
3210,59.0,98.0,230.0,113.0,7.0,1139
3211,59.0,98.0,230.0,113.0,28.0,336
3212,59.0,98.0,230.0,113.0,49.0,200
3213,59.0,98.0,230.0,113.0,77.0,129
3214,59.0,98.0,230.0,113.0,98.0,103
3215,59.0,98.0,230.0,185.0,7.0,760
3216,59.0,98.0,230.0,185.0,28.0,213
3217,59.0,98.0,230.0,185.0,49.0,124
3218,59.0,98.0,230.0,185.0,77.0,81
3219,59.0,98.0,230.0,185.0,98.0,64
3220,59.0,98.0,230.0,239.0,7.0,600
3221,59.0,98.0,230.0,239.0,28.0,167
3222,59.0,98.0,230.0,239.0,49.0,97
3223,59.0,98.0,230.0,239.0,77.0,63
3224,59.0,98.0,230.0,239.0,98.0,50
3225,59.0,98.0,250.0,5.0,7.0,4946
3226,59.0,98.0,250.0,5.0,28.0,3533
3227,59.0,98.0,250.0,5.0,49.0,2749
3228,59.0,98.0,250.0,5.0,77.0,2062
3229,59.0,98.0,250.0,5.0,98.0,1768
3230,59.0,98.0,250.0,59.0,7.0,1904
3231,59.0,98.0,250.0,59.0,28.0,653
3232,59.0,98.0,250.0,59.0,49.0,401
3233,59.0,98.0,250.0,59.0,77.0,262
3234,59.0,98.0,250.0,59.0,98.0,208
3235,59.0,98.0,250.0,113.0,7.0,1238
3236,59.0,98.0,250.0,113.0,28.0,366
3237,59.0,98.0,250.0,113.0,49.0,217
3238,59.0,98.0,250.0,113.0,77.0,140
3239,59.0,98.0,250.0,113.0,98.0,111
3240,59.0,98.0,250.0,185.0,7.0,826
3241,59.0,98.0,250.0,185.0,28.0,231
3242,59.0,98.0,250.0,185.0,49.0,135
3243,59.0,98.0,250.0,185.0,77.0,88
3244,59.0,98.0,250.0,185.0,98.0,69
3245,59.0,98.0,250.0,239.0,7.0,653
3246,59.0,98.0,250.0,239.0,28.0,181
3247,59.0,98.0,250.0,239.0,49.0,105
3248,59.0,98.0,250.0,239.0,77.0,68
3249,59.0,98.0,250.0,239.0,98.0,54
3250,113.0,7.0,10.0,5.0,7.0,6
3251,113.0,7.0,10.0,5.0,28.0,5
3252,113.0,7.0,10.0,5.0,49.0,4
3253,113.0,7.0,10.0,5.0,77.0,4
3254,113.0,7.0,10.0,5.0,98.0,3
3255,113.0,7.0,10.0,59.0,7.0,3
3256,113.0,7.0,10.0,59.0,28.0,3
3257,113.0,7.0,10.0,59.0,49.0,2
3258,113.0,7.0,10.0,59.0,77.0,2
3259,113.0,7.0,10.0,59.0,98.0,2
3260,113.0,7.0,10.0,113.0,7.0,3
3261,113.0,7.0,10.0,113.0,28.0,2
3262,113.0,7.0,10.0,113.0,49.0,2
3263,113.0,7.0,10.0,113.0,77.0,2
3264,113.0,7.0,10.0,113.0,98.0,2
3265,113.0,7.0,10.0,185.0,7.0,3
3266,113.0,7.0,10.0,185.0,28.0,2
3267,113.0,7.0,10.0,185.0,49.0,2
3268,113.0,7.0,10.0,185.0,77.0,2
3269,113.0,7.0,10.0,185.0,98.0,2
3270,113.0,7.0,10.0,239.0,7.0,3
3271,113.0,7.0,10.0,239.0,28.0,2
3272,113.0,7.0,10.0,239.0,49.0,2
3273,113.0,7.0,10.0,239.0,77.0,2
3274,113.0,7.0,10.0,239.0,98.0,2
3275,113.0,7.0,30.0,5.0,7.0,14
3276,113.0,7.0,30.0,5.0,28.0,10
3277,113.0,7.0,30.0,5.0,49.0,8
3278,113.0,7.0,30.0,5.0,77.0,7
3279,113.0,7.0,30.0,5.0,98.0,6
3280,113.0,7.0,30.0,59.0,7.0,6
3281,113.0,7.0,30.0,59.0,28.0,4
3282,113.0,7.0,30.0,59.0,49.0,3
3283,113.0,7.0,30.0,59.0,77.0,3
3284,113.0,7.0,30.0,59.0,98.0,2
3285,113.0,7.0,30.0,113.0,7.0,5
3286,113.0,7.0,30.0,113.0,28.0,3
3287,113.0,7.0,30.0,113.0,49.0,3
3288,113.0,7.0,30.0,113.0,77.0,2
3289,113.0,7.0,30.0,113.0,98.0,2
3290,113.0,7.0,30.0,185.0,7.0,4
3291,113.0,7.0,30.0,185.0,28.0,3
3292,113.0,7.0,30.0,185.0,49.0,2
3293,113.0,7.0,30.0,185.0,77.0,2
3294,113.0,7.0,30.0,185.0,98.0,2
3295,113.0,7.0,30.0,239.0,7.0,4
3296,113.0,7.0,30.0,239.0,28.0,2
3297,113.0,7.0,30.0,239.0,49.0,2
3298,113.0,7.0,30.0,239.0,77.0,2
3299,113.0,7.0,30.0,239.0,98.0,2
3300,113.0,7.0,50.0,5.0,7.0,21
3301,113.0,7.0,50.0,5.0,28.0,16
3302,113.0,7.0,50.0,5.0,49.0,13
3303,113.0,7.0,50.0,5.0,77.0,10
3304,113.0,7.0,50.0,5.0,98.0,9
3305,113.0,7.0,50.0,59.0,7.0,9
3306,113.0,7.0,50.0,59.0,28.0,5
3307,113.0,7.0,50.0,59.0,49.0,4
3308,113.0,7.0,50.0,59.0,77.0,3
3309,113.0,7.0,50.0,59.0,98.0,3
3310,113.0,7.0,50.0,113.0,7.0,7
3311,113.0,7.0,50.0,113.0,28.0,3
3312,113.0,7.0,50.0,113.0,49.0,3
3313,113.0,7.0,50.0,113.0,77.0,3
3314,113.0,7.0,50.0,113.0,98.0,2
3315,113.0,7.0,50.0,185.0,7.0,5
3316,113.0,7.0,50.0,185.0,28.0,3
3317,113.0,7.0,50.0,185.0,49.0,3
3318,113.0,7.0,50.0,185.0,77.0,2
3319,113.0,7.0,50.0,185.0,98.0,2
3320,113.0,7.0,50.0,239.0,7.0,5
3321,113.0,7.0,50.0,239.0,28.0,3
3322,113.0,7.0,50.0,239.0,49.0,2
3323,113.0,7.0,50.0,239.0,77.0,2
3324,113.0,7.0,50.0,239.0,98.0,2
3325,113.0,7.0,70.0,5.0,7.0,29
3326,113.0,7.0,70.0,5.0,28.0,21
3327,113.0,7.0,70.0,5.0,49.0,17
3328,113.0,7.0,70.0,5.0,77.0,13
3329,113.0,7.0,70.0,5.0,98.0,12
3330,113.0,7.0,70.0,59.0,7.0,12
3331,113.0,7.0,70.0,59.0,28.0,6
3332,113.0,7.0,70.0,59.0,49.0,4
3333,113.0,7.0,70.0,59.0,77.0,3
3334,113.0,7.0,70.0,59.0,98.0,3
3335,113.0,7.0,70.0,113.0,7.0,9
3336,113.0,7.0,70.0,113.0,28.0,4
3337,113.0,7.0,70.0,113.0,49.0,3
3338,113.0,7.0,70.0,113.0,77.0,3
3339,113.0,7.0,70.0,113.0,98.0,3
3340,113.0,7.0,70.0,185.0,7.0,6
3341,113.0,7.0,70.0,185.0,28.0,3
3342,113.0,7.0,70.0,185.0,49.0,3
3343,113.0,7.0,70.0,185.0,77.0,2
3344,113.0,7.0,70.0,185.0,98.0,2
3345,113.0,7.0,70.0,239.0,7.0,6
3346,113.0,7.0,70.0,239.0,28.0,3
3347,113.0,7.0,70.0,239.0,49.0,3
3348,113.0,7.0,70.0,239.0,77.0,2
3349,113.0,7.0,70.0,239.0,98.0,2
3350,113.0,7.0,90.0,5.0,7.0,37
3351,113.0,7.0,90.0,5.0,28.0,27
3352,113.0,7.0,90.0,5.0,49.0,21
3353,113.0,7.0,90.0,5.0,77.0,16
3354,113.0,7.0,90.0,5.0,98.0,14
3355,113.0,7.0,90.0,59.0,7.0,15
3356,113.0,7.0,90.0,59.0,28.0,7
3357,113.0,7.0,90.0,59.0,49.0,5
3358,113.0,7.0,90.0,59.0,77.0,4
3359,113.0,7.0,90.0,59.0,98.0,3
3360,113.0,7.0,90.0,113.0,7.0,11
3361,113.0,7.0,90.0,113.0,28.0,5
3362,113.0,7.0,90.0,113.0,49.0,4
3363,113.0,7.0,90.0,113.0,77.0,3
3364,113.0,7.0,90.0,113.0,98.0,3
3365,113.0,7.0,90.0,185.0,7.0,8
3366,113.0,7.0,90.0,185.0,28.0,4
3367,113.0,7.0,90.0,185.0,49.0,3
3368,113.0,7.0,90.0,185.0,77.0,3
3369,113.0,7.0,90.0,185.0,98.0,2
3370,113.0,7.0,90.0,239.0,7.0,7
